"t_orbit","x_corot","y_corot","vx","vy","omega_bary","r1","r2","dist_to_L4"
0,0.519046,0.8660254037844386,-5.251205539607476e-22,-1.0159703135965307e-21,-7.118588732686031e-23,1.0101485039339513,0.990151503558925,0.020000000000000018
0.01001669449081803,0.5190788671333482,0.8660751873201179,0.0010779025237081506,0.0015606054815767649,-0.00012110216723022252,1.0102081038036212,0.9901791144655655,0.02003292899160795
0.02003338898163606,0.5191858761161132,0.8662191392642307,0.002355482679878819,0.0029917984443293055,-0.0004775656298773784,1.0103866032137154,0.9902531674887608,0.020140807913500352
0.03005008347245409,0.5193794375151578,0.8664489330575575,0.003827398166897302,0.004287518821372694,-0.0010675226677717797,1.0106832539390966,0.9903604216458798,0.020337847925186576
0.04006677796327212,0.519671591970639,0.8667558658819563,0.005487470648586522,0.005442240384211838,-0.0018878604686195068,1.0110967995476783,0.9904875335481412,0.02063852269459217
0.05008347245409015,0.5200739663351386,0.8671309036184633,0.007328733337147929,0.006450963584420484,-0.0029342828061110146,1.0116254967691864,0.9906211248722823,0.02105700591429728
0.06010016694490818,0.5205977246591591,0.8675647142555454,0.009343450601231542,0.007309222115921601,-0.004201347325999622,1.0122671262647274,0.990747841581263,0.021606626587939774
0.07011686143572622,0.5212535206872027,0.8680477015448953,0.011523146390367698,0.008013086010819721,-0.005682517865438808,1.013019006149268,0.9908544118311455,0.022299409483313284
0.08013355592654424,0.5220514522234814,0.8685700388552882,0.013858635755609609,0.008559164532178818,-0.007370224578222093,1.013878008170887,0.9909277022091987,0.02314575554287831
0.09015025041736228,0.5230010176245535,0.8691217031760148,0.016340060769930834,0.008944608160304344,-0.009255932511190099,1.0148405763594215,0.9909547720135444,0.024154294428008986
0.1001669449081803,0.5241110746822029,0.8696925092266847,0.01895693052778325,0.00916711002164511,-0.011330217275091346,1.0159027479321208,0.9909229253032895,0.025331909346690756
0.11018363939899832,0.5253898021460414,0.8702721436445784,0.021698164989596282,0.00922490695339815,-0.013582846544647044,1.0170601762242393,0.9908197604858303,0.026683903592793056
0.12020033388981637,0.5268446641195729,0.8708501992316583,0.024552142401433996,0.009116780356459473,-0.016002866078186836,1.0183081553970903,0.9906332172449492,0.028214258415566067
0.1302170283806344,0.5284823775452018,0.871416209251549,0.027506749981300038,0.00884205694440539,-0.018578688928857914,1.0196416466653984,0.99035162065002,0.029925926995966003
