"t_orbit","x_corot","y_corot","vx","vy","omega_bary","r1","r2","dist_to_L1"
0,0.9323626271653943,0.02,-2.568526530109624e-24,-1.4038543373233148e-21,-1.504942324353821e-21,0.9335308921205487,0.0696180451650219,0.02
0.0006754534527714864,0.9323623960373022,0.019999448846885044,-0.00010863135628750313,-0.0002586530375710365,-0.00027479088129862714,0.9335306492377405,0.0696181082164195,0.019999448848220587
0.0013509069055429729,0.9323617028635054,0.01999780297162597,-0.00021901004757771537,-0.0005165439004403548,-0.0005487253518356754,0.933529920964128,0.06961829937796725,0.019997802992986664
0.0020263603583144593,0.9323605364854455,0.019995064676764027,-0.0003310419735704617,-0.0007737095222407638,-0.0008218460476246079,0.9335286961987135,0.06961863008978961,0.019995064786064564
0.0027018138110859458,0.9323588874789259,0.019991238253466846,-0.0004458036717391161,-0.0010296256524512481,-0.0010935670933064296,0.9335269656207886,0.06961911076209802,0.019991238603251454
0.0033772672638574318,0.9323567495254023,0.019986326671740086,-0.0005620825938756246,-0.0012847865394505743,-0.001364447140404389,0.9335247229899687,0.0696197485107002,0.019986327535997227
0.004052720716628919,0.9323541123002348,0.01998033494472602,-0.0006813161584145062,-0.001538564420778112,-0.0016337810961521125,0.9335219581080733,0.06962055493503003,0.019980336759083124
0.004728174169400405,0.9323509632325369,0.019973269000986258,-0.0008028917576610982,-0.001791153784723339,-0.0019017925114383797,0.9335186585543284,0.06962154410812087,0.019973272406721147
0.0054036276221718915,0.9323472945388064,0.01996513317305714,-0.0009263587224374884,-0.002042702725369447,-0.0021686514805442296,0.9335148166635759,0.06962272511771546,0.019965139060556147
0.006079081074943377,0.9323430972024336,0.019955932127626305,-0.001052015548910465,-0.0022931180791572123,-0.002434252266380156,0.9335104235484311,0.06962410838713859,0.019955941684167176
0.0067545345277148635,0.9323383619435364,0.019945671038170455,-0.0011798567658320787,-0.00254225387654586,-0.002698439519492223,0.9335054700725154,0.06962570479524834,0.019945685798284887
0.007429987980486352,0.9323330794851233,0.019934355140069623,-0.0013098853174949975,-0.0027902021282023392,-0.0029613128469218072,0.9334999471069729,0.06962752529333979,0.019934377038569068
0.008105441433257837,0.9323272405513262,0.019921989712676096,-0.001442096976123359,-0.0030368182237689445,-0.003222718360095135,0.9334938455282575,0.06962958090123746,0.019922021140547648
0.008780894886029324,0.9323208358778377,0.019908580448841553,-0.001576492870394046,-0.003282138242994211,-0.003482695777697504,0.9334871562363849,0.06963188280247418,0.019908624312084244
0.00945634833880081,0.9323138561935884,0.019894132810328778,-0.0017130721941808365,-0.003526128118199924,-0.0037412096749256016,0.933479870122785,0.06963444217680353,0.01989419259187693
0.010131801791572297,0.9323062922366563,0.019878652645797485,-0.0018518333014925184,-0.003768715643779725,-0.003998183771705346,0.9334719780993221,0.06963727036112768,0.019878732470569326
0.010807255244343783,0.9322981347513648,0.019862146020150632,-0.0019927748021093907,-0.004009852662488236,-0.004253567577014368,0.933463471091668,0.069640378802644,0.019862250723350888
0.01148270869711527,0.932289374479557,0.019844619038783234,-0.0021358985312133465,-0.0042495553884955095,-0.004507379553932595,0.9334543400267552,0.06964377901629912,0.01984475423759187
0.012158162149886754,0.9322800021637611,0.01982607792708043,-0.002281202596631211,-0.004487757454853386,-0.004759549725713538,0.9334445758375596,0.06964748260374763,0.019826250095808857
0.012833615602658242,0.9322700085499145,0.019806529111477792,-0.002428687709686811,-0.004724436686906671,-0.005010055447573977,0.9334341694674642,0.06965150127302147,0.019806745660298428
0.013509069055429727,0.9322593843814738,0.019785979121955864,-0.0025783535193040176,-0.00495955744735347,-0.005258859676257611,0.9334231118622137,0.06965584681554908,0.01978624847935821
0.014184522508201215,0.9322481204044114,0.01976443465133336,-0.0027302000607778844,-0.005193083738360153,-0.005505924983221174,0.9334113939760841,0.06966053111736645,0.01976476635038061
0.014859975960972703,0.9322362073615988,0.019741902539935824,-0.002884228005636945,-0.005424980997211031,-0.005751215473621125,0.9333990067658526,0.0696655661592044,0.01974230730849655
0.015535429413744186,0.932223635996187,0.019718389774511295,-0.00304043710273953,-0.005655214736949586,-0.005994695363562623,0.9333859411940656,0.06967096401197302,0.019718879629549678
0.016210882866515675,0.9322103970485238,0.019693903488504808,-0.0031988287037536174,-0.005883750335763721,-0.0062363286962154926,0.9333721882258704,0.06967673683878942,0.019694491834597417
0.01688633631928716,0.9321964812558831,0.019668450962071957,-0.00335940276879365,-0.006110553282783783,-0.006476079672572296,0.9333577388286517,0.0696828968941983,0.019669152694274265
0.017561789772058647,0.932181879353841,0.019642039621959827,-0.0035221605205761172,-0.006335588988059969,-0.0067139123867605375,0.9333425839733108,0.06968945652173467,0.01964287123314769
0.018237243224830134,0.9321665820722985,0.019614677041731417,-0.0036871030388584193,-0.00655882286529893,-0.006949790945903975,0.9333267146301967,0.06969642815668235,0.0196156567346075
0.01891269667760162,0.9321505801367507,0.019586370941751217,-0.0038542314434316686,-0.006780220334381812,-0.007183679467888284,0.9333101217702772,0.06970382432369324,0.01958751874562557
0.019588150130373107,0.9321338642679714,0.0195571291890205,-0.004023546936719606,-0.006999746842054077,-0.007415542101805195,0.9332927963647208,0.06971165763584636,0.01955846708152955
0.020263603583144593,0.9321164251801596,0.01952695979738818,-0.00419505128768253,-0.007217367764926663,-0.007645342912290074,0.9332747293829469,0.06971994079525191,0.019528511831328768
0.02093905703591608,0.9320982535808324,0.019495870927448516,-0.0043687459193871535,-0.007433048564874979,-0.007873046065912557,0.9332559117924139,0.06972868659185327,0.019497663362873674
0.021614510488687566,0.9320793401704676,0.01946387088648467,-0.004544632751440445,-0.0076467546451898126,-0.008098615657177795,0.9332363345581575,0.06973790790244613,0.019465932328230268
0.02228996394145905,0.9320596756411431,0.019430968128561262,-0.004722713800355574,-0.00785845144563427,-0.008322015818663648,0.933215988641327,0.06974761769066487,0.019433329669390414
0.02296541739423054,0.9320392506760268,0.01939717125438206,-0.004902991247382918,-0.008068104405228711,-0.008543210678782756,0.9331948649985656,0.06975782900605217,0.01939986662391526
0.023640870847002025,0.9320180559486884,0.019362489011358463,-0.005085467449292491,-0.008275678966845005,-0.008762164365656029,0.9331729545812167,0.06976855498332139,0.019365554730974257
0.02431632429977351,0.931996082122224,0.01932693029345574,-0.00527014496857089,-0.008481140609459073,-0.008978841040215442,0.9331502483343358,0.06977980884170298,0.019330405837352974
0.024991777752545,0.9319733198485793,0.019290504141207393,-0.005457026508111911,-0.008684454791719764,-0.009193204836312257,0.9331267371959049,0.06979160388411144,0.019294432103818582
0.025667231205316485,0.9319497597677485,0.019253219741622887,-0.005646114998253267,-0.008885587029214406,-0.00940521994081495,0.9331024120959179,0.06980395349636881,0.01925764601157826
0.02634268465808797,0.9319253925069487,0.0192150864280737,-0.005837413519571356,-0.009084502822435059,-0.009614850517229148,0.9330772639554412,0.06981687114641126,0.01922006036891893
0.027018138110859454,0.9319002086799125,0.019176113680291096,-0.006030925363605155,-0.0092811677163075,-0.009822060767347075,0.9330512836857925,0.06983037038338105,0.019181688318163304
0.02769359156363094,0.9318741988859641,0.0191363111241445,-0.006226654008882719,-0.009475547276629253,-0.010026814905656278,0.9330244621874991,0.06984446483683333,0.01914254334262309
0.02836904501640243,0.9318473537093257,0.019095688531662033,-0.006424603112713873,-0.009667607080755331,-0.010229077148661532,0.9329967903494892,0.0698591682157568,0.01910263927400551
0.029044498469173917,0.9318196637181994,0.019054255820797696,-0.006624776555131834,-0.009857312769502708,-0.010428811768724174,0.932968259048054,0.06987449430770966,0.019061990299792747
0.029719951921945407,0.931791119463989,0.019012023055363283,-0.006827178377563997,-0.010044629971899947,-0.010625983013810819,0.9329388591459511,0.06989045697783627,0.01902061097100802
0.03039540537471689,0.9317617114804619,0.01896900044488282,-0.007031812853457988,-0.010229524397305678,-0.01082055520387072,0.9329085814914462,0.06990707016789079,0.018978516210135143
0.031070858827488373,0.9317314302828562,0.01892519834437149,-0.007238684431106962,-0.010411961757588926,-0.011012492647715788,0.9328774169172981,0.06992434789526474,0.018935721319197935
0.03174631228025986,0.9317002663671091,0.018880627254287158,-0.007447797772304191,-0.010591907823551827,-0.01120175970179513,0.9328453562398679,0.06994230425191625,0.018892241988245757
0.03242176573303135,0.9316682102089058,0.018835297820202643,-0.007659157744361733,-0.010769328414091565,-0.011388320757835812,0.9328123902580412,0.06996095340337073,0.018848094303806663
0.033097219185802836,0.9316352522628993,0.018789220832758656,-0.00787276940414657,-0.0109441893685258,-0.01157214021257295,0.9327785097523291,0.06998030958760611,0.01880329475785963
0.03377267263857432,0.931601382961782,0.018742407227350766,-0.008088638037040477,-0.011116456619443865,-0.011753182544139436,0.9327437054838117,0.07000038711398487,0.018757860256793248
0.03444812609134581,0.9315665927154324,0.01869486808395899,-0.008306769110090656,-0.011286096100166093,-0.011931412212851602,0.9327079681931628,0.07002120036212735,0.01871180813075408
0.035123579544117295,0.9315308719100499,0.01864661462694606,-0.008527168319475788,-0.011453073847400937,-0.012106793769382158,0.9326712885996589,0.07004276378076615,0.01866515614321594
0.035799032996888774,0.9314942109072274,0.018597658224716034,-0.008749841556793047,-0.011617355923645932,-0.01227929177127062,0.9326336574001244,0.07006509188660057,0.018617922500665764
0.03647448644966027,0.9314566000431215,0.018548010389608228,-0.008974794926759613,-0.011778908462337506,-0.012448870830018803,0.9325950652679794,0.07008819926309925,0.0185701258627751
0.037149939902431754,0.931418029627511,0.01849768277748414,-0.009202034748670433,-0.011937697675078279,-0.012615495617845897,0.9325555028521684,0.07011210055930922,0.018521785352524973
0.03782539335520324,0.9313784899429204,0.018446687187511895,-0.009431567549627599,-0.01209368982673916,-0.012779130840129126,0.932514960776158,0.07013681048863632,0.01847292056678029
0.03850084680797473,0.9313379712437335,0.01839503556187606,-0.009663400063753023,-0.012246851253547374,-0.012939741253835214,0.9324734296369249,0.0701623438275981,0.018423551587044215
0.039176300260746214,0.9312964637552866,0.01834273998545053,-0.009897539246776927,-0.012397148379375398,-0.013097291683690308,0.9324309000039204,0.07018871541457057,0.018373698990429177
0.03985175371351769,0.9312539576729602,0.018289812685462408,-0.010133992256373571,-0.012544547690312748,-0.013251746994291741,0.9323873624180353,0.07021594014851944,0.018323383860869038
0.040527207166289186,0.9312104431613067,0.018236266031201532,-0.010372766467740227,-0.0126890157615645,-0.013403072117622313,0.9323428073906023,0.07024403298769467,0.018272627800621073
0.04120266061906067,0.931165910353118,0.018182112533617227,-0.010613869468132702,-0.012830519253857565,-0.013551232048276511,0.9322972254023337,0.07027300894834272,0.018221452941900803
0.04187811407183216,0.9311203493485513,0.018127364844984277,-0.010857309052911063,-0.012969024911044305,-0.01369619183992424,0.9322506069023223,0.07030288310336805,0.01816988195881834
0.042553567524603646,0.9310737502142166,0.01807203575851319,-0.011103093233895106,-0.013104499571718569,-0.013837916616549166,0.9322029423070017,0.07033367058100917,0.01811793807949063
0.04322902097737513,0.931026102982285,0.018016138207954245,-0.011351230229123401,-0.01323691016821653,-0.013976371570523392,0.9321542219991276,0.07036538656348486,0.018065645098366806
0.04390447443014661,0.9309773976495964,0.01795968526719149,-0.011601728471261065,-0.0133662237302654,-0.014111521965270256,0.9321044363267599,0.0703980462856317,0.018013027388754304
0.0445799278829181,0.9309276241767602,0.017902690149820093,-0.011854596599430922,-0.01349240738941428,-0.014243333139101498,0.9320535756022381,0.07043166503353873,0.017960109915528193
0.045255381335689585,0.9308767724872802,0.01784516620870839,-0.0121098434629014,-0.01361542838151751,-0.014371770506704703,0.9320016301011805,0.07046625814315235,0.017906918248009662
0.04593083478846108,0.9308248324666564,0.017787126935547612,-0.012367478119292475,-0.013735254050704502,-0.014496799562329491,0.9319485900614618,0.07050184099889749,0.017853478573005035
0.046606288241232564,0.930771793961519,0.017728585960384836,-0.01262750983002821,-0.013851851852531386,-0.01461838588213877,0.931894445682223,0.07053842903226376,0.017799817707979667
0.04728174169400405,0.930717646778746,0.017669557051143626,-0.012889948065862848,-0.013965189357381837,-0.014736495126608691,0.9318391871228663,0.07057603772040529,0.017745963114355813
0.04795719514677554,0.930662380684599,0.01761005411312855,-0.013154802496434432,-0.014075234253977286,-0.014851093043360653,0.9317828045020681,0.07061468258472166,0.017691942910906436
0.04863264859954702,0.9306059854038657,0.017550091188516807,-0.013422082997629486,-0.014181954352584146,-0.01496214546929054,0.9317252878968005,0.07065437918943401,0.017637785887225227
0.04930810205231852,0.9305484506189967,0.017489682455834137,-0.013691799642695042,-0.014285317588602898,-0.015069618333426888,0.9316666273413481,0.07069514314016838,0.017583521517244818
0.04998355550509,0.9304897659692745,0.01742884222941804,-0.013963962703811051,-0.014385292025558686,-0.015173477658918931,0.9316068128263567,0.07073699008251311,0.017529179972773316
0.05065900895786148,0.930429921049961,0.01736758495886516,-0.014238582650722881,-0.014481845859002708,-0.015273689566050137,0.931545834297864,0.07077993570060219,0.017474792137019326
0.05133446241063297,0.9303689054114838,0.017305925228466062,-0.01451567014347774,-0.014574947418972264,-0.0153702202738069,0.9314836816563674,0.07082399571567016,0.01742038961806751
0.05200991586340445,0.9303067085586103,0.017243877756625264,-0.014795236038275948,-0.014664565174357169,-0.015463036103218034,0.9314203447558843,0.07086918588462651,0.017366004762269193
0.05268536931617594,0.9302433199496425,0.01718145739526695,-0.015077291375103037,-0.014750667734958256,-0.01555210347856485,0.9313558134030313,0.07091552199862339,0.01731167066750379
0.05336082276894743,0.9301787289956279,0.017118679129229146,-0.015361847383950375,-0.014833223855745153,-0.015637388930567344,0.9312900773561238,0.07096301988161956,0.01725742119626842
0.05403627622171891,0.9301129250595641,0.01705555807564036,-0.015648915475693356,-0.01491220243944421,-0.01571885909806744,0.931223126324268,0.07101169538896597,0.017203290988543965
0.054711729674490395,0.9300458974556434,0.016992109483288217,-0.015938507241159923,-0.014987572539512477,-0.015796480729947153,0.9311549499664975,0.07106156440596974,0.01714931547438836
0.05538718312726188,0.9299776354484804,0.016928348731969,-0.01623063445027781,-0.01505930336428171,-0.01587022068828846,0.9310855378908931,0.07111264284649221,0.017095530886196666
0.056062636580033375,0.9299081282523813,0.016864291331829272,-0.01652530904218995,-0.015127364278079232,-0.015940045948444004,0.9310148796537452,0.07116494665152907,0.017041974270570703
0.05673809003280486,0.9298373650306089,0.01679995292269185,-0.016822543130983955,-0.01519172480674486,-0.016005923603510736,0.9309429647587165,0.07121849178781513,0.01698868349973133
0.05741354348557635,0.9297653348946685,0.016735349273368668,-0.017122348992117616,-0.01525235463792926,-0.016067820863554412,0.9308697826560253,0.07127329424643383,0.016935697282403614
0.058088996938347834,0.9296920269036195,0.01667049628096581,-0.017424739066762143,-0.015309223626084946,-0.0161257050595114,0.9307953227416574,0.07132937004142938,0.01688305517410538
0.05876445039111931,0.9296174300633812,0.016605409970168464,-0.01772972595295265,-0.01536230179423781,-0.016179543643869355,0.9307195743565747,0.07138673520844993,0.016830797586753623
0.059439903843890814,0.9295415333260855,0.016540106492524295,-0.01803732240199527,-0.015411559336277563,-0.016229304191784102,0.9306425267859729,0.07144540580337787,0.016778965797516563
0.06011535729666229,0.9294643255894177,0.01647460212570504,-0.018347541317933733,-0.015456966621667513,-0.01627495440472265,0.9305641692585289,0.07150539790100162,0.016727601956813578
0.06079081074943378,0.9293857956960001,0.01640891327276492,-0.018660395745807943,-0.015498494194662224,-0.01631646210839518,0.9304844909456945,0.07156672759368089,0.01667674909538116
0.06146626420220526,0.929305932432781,0.01634305646138467,-0.018975898876254674,-0.015536112780952115,-0.01635379525834349,0.9304034809609981,0.07162941099004147,0.016626451130304174
0.062141717654976746,0.9292247245304441,0.01627704834310276,-0.019294064031759293,-0.01556979328613834,-0.016386921937073102,0.930321128359368,0.07169346421368764,0.016576752869911872
