"t_s","disp_lp1_units","disp_lp2_units","disp_lp3_units","disp_lp4_units","disp_lp5_units","disp_lp6_units"
1.4983277591973243,-0.0000052199582194053,-0.07706750690912803,-0.19456823620250496,-0.026966630944866798,0.05390998071150262,0.02572114536649018
1.5117056856187292,0.002043444635720062,-0.10124306606555988,-0.18996893148663974,-0.009207188008102603,0.0528980141022351,0.02408633397193793
1.5250836120401339,0.001981427829630791,-0.1271316937565087,-0.17986873156605532,0.006891401574879463,0.05136120848471853,0.022521167903537743
1.5384615384615385,-0.0015966653089250985,-0.15359555252634385,-0.1644283864065376,0.021082348785629434,0.04937831642602215,0.02117245861261008
1.5518394648829432,-0.0094630030772807,-0.1790560842876386,-0.14452022168213688,0.033020646820005585,0.04686077339183765,0.020089492709145604
1.565217391304348,-0.021634486208859275,-0.2016293750077858,-0.1215241901731855,0.04248525312140004,0.04388347818280604,0.019142044575494257
1.5785953177257526,-0.037951640778061194,-0.21951985684195782,-0.09688760720330407,0.04955162812709685,0.04069478757375744,0.01811224783469299
1.5919732441471572,-0.05861583289835853,-0.23139071514281292,-0.07181143081366753,0.054474649483261035,0.03753991077447199,0.016854497347078157
1.605351170568562,-0.08394704714193184,-0.23649409581647204,-0.047248888088064656,0.05744564301672178,0.034599468240454734,0.015366646784509965
1.6187290969899666,-0.11355391162139834,-0.23458873698584215,-0.024053805781626622,0.05857210249545006,0.03203246579496842,0.013737318563780031
1.6321070234113713,-0.1458506315030599,-0.22581879484445327,-0.003015303579198447,0.0581060742919085,0.029909198438837284,0.012067561092932775
1.645484949832776,-0.17855972308463078,-0.21068766800523464,0.015280723178369409,0.056580150542545476,0.02805813510563125,0.010452143401492461
1.6588628762541806,-0.20972003379984516,-0.19010175563384796,0.03056893181686625,0.05459537197800653,0.026112546584153865,0.008984112063977007
1.6722408026755853,-0.2381538195550361,-0.1653555167190295,0.04284258172564452,0.05246401883093772,0.0238246404803777,0.007709312935516389
1.68561872909699,-0.26297255533548064,-0.1379703576122051,0.05219422781868357,0.0501190276687557,0.02131525887715479,0.006564414993648763
1.6989966555183946,-0.2828493306785074,-0.10944588451825814,0.05876618653189887,0.04738723109088783,0.01894106431119252,0.005421895015114967
1.7123745819397993,-0.2959935691469563,-0.08107343024888126,0.06283576447928889,0.04428688131286782,0.016933103156954843,0.0042594528049168115
1.725752508361204,-0.30090186668940966,-0.053908706952919036,0.06484466885921035,0.04101556226649601,0.015214577824681115,0.003280509501336287
1.7391304347826086,-0.2970671039664716,-0.02884835790950852,0.06523541753483389,0.03770691086052377,0.013537728769852505,0.0027964464544277747
1.7525083612040133,-0.28501156199281313,-0.006666319853829321,0.06424316502854033,0.03430753513591827,0.011699499092542321,0.002937791467541585
1.765886287625418,-0.26580397865789257,0.01207550684514964,0.06190447277345628,0.030732638737356485,0.009639478724797644,0.0034880784833712414
1.7792642140468227,-0.24065685054082575,0.027178607716798486,0.05831166837157444,0.027081547806567203,0.007486930757646962,0.004044696931056736
1.7926421404682273,-0.21086034967150608,0.03886902064529204,0.053830521615536184,0.02362796158747414,0.005615711774677886,0.004348246896101512
1.806020066889632,-0.17788383585316772,0.04767391171188435,0.04902185438937596,0.020585970589222,0.004527086205880706,0.00443539816817468
1.8193979933110367,-0.14342408592392974,0.05417392736008092,0.04434201116002962,0.017923297704005678,0.0044453377540775735,0.004472350367701141
1.8327759197324414,-0.10936169893357528,0.0587948812726054,0.039947368061170975,0.015419306630729823,0.00496888974057004,0.00450491733057798
1.8461538461538463,-0.07762045882645402,0.06175572307060778,0.03579233199950875,0.012893404301255934,0.005282247636974222,0.004426258266418736
1.859531772575251,-0.04990048416741634,0.06315258325044482,0.031873710419830434,0.010367954552509646,0.004883327073850673,0.004166915288766625
1.8729096989966556,-0.027379785324556587,0.06306965750548231,0.02832808671731681,0.008036297913264665,0.004083083224560033,0.0038192445170038797
1.8862876254180603,-0.010607036980954672,0.06164456681554253,0.025286835318904327,0.0061010152137259,0.0036883983828259275,0.0035158206239076463
1.899665551839465,0.0003276791542575428,0.059084432604266206,0.022680192323719758,0.004643078235129215,0.004181432098303892,0.00322413302057431
1.9130434782608696,0.005567546383895854,0.05564017845270859,0.020236437435416272,0.003617097617124002,0.005292824490016304,0.002751177281373012
1.9264214046822743,0.005474348977588193,0.051521449576562,0.017696276963706466,0.0029466404570173957,0.006354050968592357,0.001982369373635985
1.939799331103679,0.000804745413641072,0.04677475076388196,0.015018440765737221,0.002612291285269967,0.006914459174491768,0.0010652651447058338
1.9531772575250836,-0.007200302079398395,0.04123045195150308,0.01236008941046999,0.002641678791212482,0.006918382698742537,0.00030221498976941945
1.9665551839464883,-0.016970271993574832,0.03460857371860478,0.009868399541678986,0.003010595778905716,0.006422014040170248,-0.00012819103597775972
1.979933110367893,-0.026872499224811525,0.02672536897817669,0.0075345551509871985,0.0035664289320573852,0.005374585310141192,-0.0002965055617031958
1.9933110367892977,-0.03536587736545117,0.0176170581898448,0.0052841784073831095,0.004078499896335634,0.0037471157962204083,-0.00037690142151120085
2.0066889632107023,-0.04100936481494749,0.007477022538409333,0.0031835480319033775,0.004384067020543233,0.0017288945518591746,-0.0004446419984501055
2.020066889632107,-0.04247622315482639,-0.003501856230159447,0.0014764538056796126,0.004472642561455181,-0.0003449722330645045,-0.00046983579681206803
2.0334448160535117,-0.03868693950877449,-0.015191956064262015,0.00035539440473648476,0.0043978652836031175,-0.0022249145779843606,-0.00046954124003186024
2.0468227424749164,-0.028991149461205214,-0.027435651823756808,-0.00029801968347683536,0.00410378091846454,-0.0038100686933496926,-0.0005695523036360367
2.060200668896321,-0.013248372069472302,-0.03988907447864351,-0.0009024545669103003,0.0033727947505159538,-0.005004394686260258,-0.0008592331625138843
2.0735785953177257,0.008234790492467947,-0.05195208889488361,-0.001909300064638408,0.0019819590382722007,-0.005650088190527539,-0.0012266790134716915
2.0869565217391304,0.03479947363495013,-0.0628352786085338,-0.0035984544110793538,-0.00008533769103774826,-0.005667851527984893,-0.001413546950649316
2.100334448160535,0.06544457945310594,-0.07171350240675615,-0.006168828001566158,-0.0025945585574387955,-0.005195417226332384,-0.0012735731839864622
2.1137123745819397,0.09878802270034229,-0.07786828269339292,-0.009950618213335866,-0.00521322132570833,-0.004506303662123821,-0.000952786431322094
2.1270903010033444,0.1331258276239696,-0.08074186949809473,-0.015377037964849438,-0.007675332014353155,-0.003820598400252955,-0.0007842942367505962
2.140468227424749,0.166652568166693,-0.07988448849147521,-0.022634745420691542,-0.00979707260471807,-0.003248676333753242,-0.0009901583570222673
2.1538461538461537,0.19772562399475746,-0.07486924674429347,-0.03136062654541459,-0.0114089185448717,-0.0028735797462027023,-0.0014904154637500962
2.1672240802675584,0.22502166747241548,-0.06529456712567534,-0.04076914942033625,-0.012386198257066158,-0.0027726449938119653,-0.001989053451407806
2.180602006688963,0.24756498945733657,-0.05093029304437316,-0.05013905372931886,-0.012810140384940575,-0.0029331976820233673,-0.0022346816440698383
2.1939799331103678,0.2647113874882549,-0.0319196511676168,-0.05914421130937293,-0.013067714978062368,-0.003247051239080585,-0.002202163270709838
2.2073578595317724,0.27612117816430976,-0.008876768006772949,-0.06766456847283855,-0.013718801921086989,-0.00365534988869411,-0.0020626746660098545
2.220735785953177,0.2816993444844689,0.017204483189315566,-0.07527444622050658,-0.015209910393986328,-0.004232147181852302,-0.0020154546726142376
2.234113712374582,0.2815401247646656,0.045159653831520395,-0.08098875549038571,-0.017707148540754076,-0.005025293564189256,-0.002156132102977859
2.2474916387959865,0.2759546970317341,0.07382971206250252,-0.08356364281755735,-0.021192565386007188,-0.005859365479984263,-0.002467266790081115
2.260869565217391,0.2655422749883491,0.10210919344117113,-0.08206779073148572,-0.025682874087060555,-0.006440735638765877,-0.0028827600776110654
2.274247491638796,0.25114584043411997,0.12889806166985002,-0.0761710501910682,-0.03129566379665968,-0.006720634171030399,-0.003333431534745372
2.2876254180602005,0.23366828981911728,0.15307767463368555,-0.06596720656674171,-0.03807481273450024,-0.0070564259235885995,-0.0037579650305199904
